139517	6415	7783	1	100	5	0		
139523	6416	7784	1	100	5	0		
139528	6417	7785	1	100	5	0		
139533	6418	7786	1	100	5	0		
139547	6419	7787	1	100	5	0		
139561	6420	7788	1	100	5	0		
139575	6421	7789	1	200	2	0		
139580	6422	7790	1	200	2	0		
139585	6423	7791	1	100	5	0		
139590	6424	7792	1	10	0	0		
139595	6425	7793	1	100	1	0		
139600	6426	7794	1	100	1	0		
139605	6427	7795	1	90	1	0		
139610	6428	7796	1	90	1	0		
139623	6429	7797	1	5	0	0		
139628	6430	7798	1	1	3	0		
139633	6431	7799	1	100	1	0		
139638	6432	7799	1	100	1	0		
139646	6433	7800	1	100	1	0		
139660	6434	7801	1	50	3	0		
139666	6435	7802	1	100	1	0		
139671	6436	7803	1	100	1	0		
139676	6437	7804	1	100	5	0		
139682	6438	7805	1	100	5	0		
139688	6439	7806	1	100	1	0		
139697	6440	7807	1	100	1	0		
139706	6441	7808	1	100	1	0		
139711	6442	7809	1	100	5	0		
139719	6443	7810	2	1	0	0		
139725	6444	7811	2	1	0	0		
139730	6445	7812	2	1	1	0		
139735	6446	7813	2	1	1	0		
139740	6447	7814	1	100	5	0		
139745	6448	7815	1	100	5	0		
139750	6449	7816	1	50	5	0		
139756	6450	7817	1	100	5	0		
139762	6451	7818	1	100	5	0		
139768	6452	7819	1	50	5	0		
139773	6453	7820	1	100	5	0		
139779	6454	7821	1	60	5	0		
139793	6455	7822	1	60	5	0		
139800	6456	7823	1	60	5	0		
139814	6457	7824	1	100	5	0		
139828	6458	7825	1	30	5	0		
139842	6459	7826	1	28	5	0		
139847	6460	7827	1	28	5	0		
139852	6461	7828	1	28	5	0		
139857	6462	7829	1	100	5	0		
139863	6463	7830	1	100	5	0		
139869	6464	7831	1	60	5	0		
139875	6465	7832	1	60	5	0		
139881	6466	7833	1	30	0	0		
139887	6467	7834	1	60	5	0		
139893	6468	7835	1	30	5	0		
139896	6469	7835	2	30	5	0		
139901	6470	7836	1	30	5	0		
139904	6471	7836	2	30	5	0		
139909	6472	7837	1	30	5	0		
139916	6473	7838	1	30	5	0		
139923	6474	7839	1	30	5	0		
139930	6475	7840	1	60	5	0		
139936	6476	7841	1	60	5	0		
139948	6477	7842	1	30	5	0		
139951	6478	7842	2	30	5	0		
139956	6479	7843	1	30	5	0		
139959	6480	7843	2	30	5	0		
139964	6481	7844	1	30	5	0		
139967	6482	7844	2	30	5	0		
139972	6483	7845	1	30	5	0		
139977	6484	7846	1	30	5	0		
139982	6485	7847	1	30	5	0		
139987	6486	7848	1	5	0	0		
139992	6487	7849	1	100	5	0		
139998	6488	7850	1	60	5	0		
140003	6489	7851	1	30	5	0		
140009	6490	7852	1	30	5	0		
140016	6491	7853	1	100	5	0		
140023	6492	7854	1	100	5	0		
140030	6493	7855	1	30	5	0		
140040	6494	7856	1	30	5	0		
140050	6495	7857	1	30	5	0		
140056	6496	7858	1	90	5	0		
140071	6497	7859	1	100	5	0		
140076	6498	7860	1	90	5	0		
140090	6499	7861	1	90	5	0		
140104	6500	7862	1	90	5	0		
140118	6501	7863	1	30	5	0		
140133	6502	7864	1	30	5	0		
140148	6503	7865	1	30	5	0		
140163	6504	7866	1	30	5	0		
140176	6505	7867	1	30	5	0		
140189	6506	7868	1	30	5	0		
140202	6507	7869	1	30	5	0		
140207	6508	7870	1	30	5	0		
140212	6509	7871	1	30	5	0		
140215	6510	7871	2	30	5	0		
140220	6511	7872	1	30	5	0		
140226	6512	7873	1	30	5	0		
140232	6513	7874	1	30	5	0		
140238	6514	7875	1	30	5	0		
140244	6515	7876	1	30	5	0		
140250	6516	7877	1	30	5	0		
140256	6517	7878	1	30	5	0		
140261	6518	7879	1	30	5	0		
140266	6519	7880	1	28	5	0		
140272	6520	7881	1	28	5	0		
140278	6521	7882	1	28	5	0		
140287	6522	7883	1	30	5	0		
140295	6523	7884	1	30	5	0		
140303	6524	7885	1	30	5	0		
140309	6525	7886	1	30	5	0		
140317	6526	7887	1	30	5	0		
140323	6527	7888	1	30	5	0		
140328	6528	7889	1	56	5	0		
140333	6529	7890	1	28	5	0		
140338	6530	7891	1	30	5	0		
140344	6531	7892	1	30	5	0		
140350	6532	7893	1	30	5	0		
140356	6533	7894	1	30	5	0		
140361	6534	7895	1	30	5	0		
140366	6535	7896	1	30	5	0		
140371	6536	7897	1	28	5	0		
140377	6537	7898	1	28	5	0		
140386	6538	7899	1	30	5	0		
140393	6539	7900	1	30	5	0		
140402	6540	7901	1	30	5	0		
140407	6541	7902	1	30	5	0		
140413	6542	7903	1	30	5	0		
140419	6543	7904	1	30	5	0		
140425	6544	7905	1	30	5	0		
140431	6545	7906	1	30	5	0		
140437	6546	7907	1	30	5	0		
140442	6547	7908	1	30	5	0		
140447	6548	7909	1	30	5	0		
140452	6549	7910	1	28	5	0		
140458	6550	7911	1	28	5	0		
140464	6551	7912	1	30	5	0		
140469	6552	7913	1	30	5	0		
140474	6553	7914	1	30	5	0		
140479	6554	7915	1	30	5	0		
140484	6555	7916	1	60	5	0		
140498	6556	7917	1	2	5	0		
140503	6557	7918	1	1	5	0		
140508	6558	7919	1	1	5	0		
140513	6559	7920	1	200	5	0		
140518	6560	7921	2	1	1	0		
140524	6561	7922	2	1	1	0		
140529	6562	7923	2	1	1	0		
140534	6563	7924	2	1	1	0		
140539	6564	7925	2	1	1	0		
140544	6565	7926	2	1	1	0		
140549	6566	7927	2	1	1	0		
140554	6567	7928	2	1	0	0		
140559	6568	7929	2	1	0	0		
140564	6569	7930	2	1	0	0		
140569	6570	7931	2	1	0	0		
140574	6571	7932	2	1	1	0		
140579	6572	7933	2	1	1	0		
140584	6573	7934	2	1	0	0		
140589	6574	7935	1	100	2	0		
140594	6575	7936	1	28	2	0		
140599	6576	7937	1	28	2	0		
140604	6577	7938	1	42	1	0		
140607	6578	7938	2	42	1	0		
140612	6579	7939	2	1	2	0		
140623	6580	7940	2	1	0	0		
140628	6581	7941	1	1	1	0		
140633	6582	7942	1	100	2	0		
140638	6583	7943	1	100	2	0		
140643	6584	7944	2	1	0	0		
140648	6585	7945	2	1	0	0		
140656	6586	7946	1	1	0	0		
140662	6587	7947	1	1	0	0		
140667	6588	7948	2	1	0	0		
140672	6589	7949	2	1	1	0		
140677	6590	7950	2	1	0	0		
140682	6591	7951	1	1	1	0		
140687	6592	7952	1	1	1	0		
140692	6593	7953	1	1	1	0		
140698	6594	7954	1	1	1	0		
140703	6595	7955	1	1	1	0		
140708	6596	7956	1	2	0	0		
140713	6597	7957	1	2	0	0		
140718	6598	7958	1	1	1	0		
140724	6599	7959	1	1	1	0		
140730	6600	7960	2	1	2	0		
140735	6601	7961	1	2	0	0		
140742	6602	7962	1	1	1	0		
140748	6603	7963	2	1	2	0		
140753	6604	7964	2	1	2	0		
140758	6605	7965	1	2	0	0		
140764	6606	7966	1	1	1	0		
140770	6607	7967	2	1	2	0		
140775	6608	7968	2	1	2	0		
140780	6609	7969	1	1	0	0		
140786	6610	7970	2	1	0	0		
140792	6611	7971	1	1	0	0		
140798	6612	7972	1	1	0	0		
140804	6613	7973	2	1	0	0		
140810	6614	7974	1	1	0	0		
140815	6615	7975	1	1	0	0		
140820	6616	7976	1	1	0	0		
140825	6617	7977	1	1	0	0		
140835	6618	7978	2	1	0	0		
140840	6619	7979	2	1	0	0		
140845	6620	7980	2	1	2	0		
140849	6621	7981	2	2	0	0		
140853	6622	7982	2	2	0	0		
140859	6623	7983	2	2	0	0		
140863	6624	7984	2	1	0	0		
140868	6625	7985	1	60	3	0		
140876	6626	7986	1	60	3	0		
140885	6627	7987	2	1	0	0		
140902	6628	7988	2	1	2	0		
140914	6629	7989	2	1	2	0		
140926	6630	7990	2	1	2	0		
140938	6631	7991	2	1	2	0		
140943	6632	7992	2	1	1	0		
140948	6633	7993	2	1	1	0		
140953	6634	7994	2	1	1	0		
140958	6635	7995	2	1	1	0		
140963	6636	7996	2	1	0	0		
140969	6637	7997	2	1	0	0		
140975	6638	7998	2	1	0	0		
140981	6639	7999	2	1	0	0		
140988	6640	8000	2	1	0	0		
140993	6641	8001	2	1	0	0		
140998	6642	8002	1	100	5	0		
141004	6643	8003	1	60	5	0		
141013	6644	8004	1	30	0	0		
141020	6645	8004	1	60	5	0		
141029	6646	8005	1	2	0	0		
141032	6647	8005	1	8	5	0		
141040	6648	8006	1	4	2	0		
141047	6649	8007	1	4	2	0		
141054	6650	8008	1	4	2	0		
141060	6651	8009	1	4	2	0		
141068	6652	8010	1	4	2	0		
141074	6653	8011	1	4	2	0		
141082	6654	8012	1	4	2	0		
141088	6655	8013	1	4	2	0		
141097	6656	8014	1	4	2	0		
141101	6657	8015	1	4	2	0		
141105	6658	8016	1	4	2	0		
141109	6659	8017	1	4	2	0		
141116	6660	8018	1	4	2	0		
141122	6661	8019	1	4	2	0		
141129	6662	8020	1	4	2	0		
141135	6663	8021	1	1	1	0		
141141	6664	8022	1	1	0	0		
141146	6665	8023	1	6	0	0		
141151	6666	8024	1	3	0	0		
141156	6667	8025	1	1	5	0		
141161	6668	8026	1	1	5	0		
141166	6669	8027	1	3	3	0		
141171	6670	8028	1	3	3	0		
141176	6671	8029	1	3	3	0		
141181	6672	8030	1	60	5	0		
141186	6673	8031	2	1	0	0		
141191	6674	8032	2	1	0	0		
141196	6675	8033	1	56	2	0		
141201	6676	8034	1	1	5	0		
141206	6677	8035	1	1	5	0		
141211	6678	8036	1	1	5	0		
141217	6679	8037	1	1	5	0		
141223	6680	8038	1	1	5	0		
141228	6681	8039	1	1	5	0		
141233	6682	8040	1	1	5	0		
141239	6683	8041	1	1	5	0		
141245	6684	8042	1	1	5	0		
141250	6685	8043	1	1	5	0		
141256	6686	8044	1	1	5	0		
141261	6687	8045	1	1	5	0		
141267	6688	8046	1	1	5	0		
141272	6689	8047	1	1	5	0		
141278	6690	8048	1	1	5	0		
141283	6691	8049	1	1	2	0		
141288	6692	8050	1	3	0	0		
141293	6693	8051	1	56	2	0		
141298	6694	8052	1	56	2	0		
141303	6695	8053	1	1	2	0		
141308	6696	8054	1	60	2	0		
141313	6697	8055	1	1	1	0		
141318	6698	8056	1	56	2	0		
141324	6699	8057	1	56	2	0		
141330	6700	8058	1	56	2	0		
141335	6701	8059	1	56	2	0		
141340	6702	8060	1	1	1	0		
141345	6703	8061	1	30	2	0		
141350	6704	8061	1	100	2	0		
141356	6705	8062	1	56	2	0		
141362	6706	8063	1	28	2	0		
141367	6707	8064	1	30	2	0		
141375	6708	8065	1	1	5	0		
141381	6709	8066	1	1	5	0		
141387	6710	8067	1	1	5	0		
141393	6711	8068	1	1	5	0		
141397	6712	8069	1	1	5	0		
141405	6713	8070	1	1	5	0		
141411	6714	8071	1	1	5	0		
141415	6715	8072	1	1	5	0		
141419	6716	8073	1	1	5	0		
141424	6717	8074	1	1	5	0		
141429	6718	8075	1	1	5	0		
141434	6719	8076	1	1	5	0		
141439	6720	8077	1	1	5	0		
141444	6721	8078	1	1	5	0		
141449	6722	8079	1	1	5	0		
141454	6723	8080	1	1	5	0		
141461	6724	8082	1	1	5	0		
141464	6725	8082	1	2	1	0		
141472	6726	8083	1	1	5	0		
141477	6727	8084	1	1	5	0		
141482	6728	8085	1	1	5	0		
141487	6729	8086	1	1	5	0		
141492	6730	8087	1	1	5	0		
141497	6731	8088	1	1	5	0		
141502	6732	8089	1	1	5	0		
141507	6733	8090	1	1	5	0		
141516	6734	8093	1	10	5	0		
141523	6735	8095	1	10	5	0		
141532	6736	8098	1	3	5	0		
141537	6737	8099	1	10	5	0		
141544	6738	8101	1	2	5	0		
141549	6739	8102	1	10	5	0		
141554	6740	8102	1	10	5	0		
141559	6741	8103	1	50	5	0		
141565	6742	8104	1	20	5	0		
141572	6743	8104	1	100	5	0		
141580	6744	8105	1	1	5	0		
141584	6745	8106	1	1	5	0		
141589	6746	8107	1	100	5	0		
141595	6747	8108	1	100	5	0		
141601	6748	8109	1	8	5	0		
141606	6749	8110	1	28	5	0		
141611	6750	8111	1	100	5	0		
141616	6751	8112	1	100	5	0		
141621	6752	8113	2	5	5	0		
141626	6753	8114	2	5	5	0		
141631	6754	8115	2	4	5	0		
141636	6755	8116	2	4	5	0		
141641	6756	8117	2	4	5	0		
141646	6757	8118	2	30	5	0		
141650	6758	8119	2	1	0	0		
141655	6759	8120	2	28	5	0		
141660	6760	8121	2	28	5	0		
141665	6761	8122	2	28	5	0		
141670	6762	8123	2	30	5	0		
141675	6763	8124	1	5	5	0		
141726	6764	8148	1	5	5	0		
141731	6765	8149	1	1	2	0		
141734	6766	8149	1	2	5	0		
141739	6767	8150	1	1	5	0		
141758	6768	8158	1	200	1	0		
141766	6769	8159	1	5	0	0		
141771	6770	8160	1	30	4	0		
141776	6771	8161	1	30	4	0		
141781	6772	8162	1	1	0	0		
141786	6773	8163	1	5	0	0		
141791	6774	8164	1	5	1	0		
141796	6775	8165	1	5	0	0		
141802	6776	8166	1	5	0	0		
141807	6777	8167	1	100	4	0		
141812	6778	8168	1	30	4	0		
141818	6779	8169	1	60	4	0		
141824	6780	8170	1	1	5	0		
141830	6781	8171	1	100	4	0		
141835	6782	8172	1	30	4	0		
141841	6783	8173	1	60	4	0		
141847	6784	8174	1	5	0	0		
141852	6785	8175	1	60	4	0		
141857	6786	8176	1	50	4	0		
141862	6787	8177	1	2	0	0		
141865	6788	8177	1	6	0	0		
141870	6789	8178	1	1	0	0		
141873	6790	8178	1	6	0	0		
141878	6791	8179	1	60	4	0		
141883	6792	8180	1	50	4	0		
141888	6793	8181	1	200	1	0		
141894	6794	8182	1	200	1	0		
141900	6795	8183	1	200	1	0		
141906	6796	8184	1	100	2	0		
141911	6797	8185	1	200	2	0		
141916	6798	8186	1	200	2	0		
141921	6799	8187	1	1	1	0		
141926	6800	8188	1	15	5	0		
141931	6801	8189	1	30	5	0		
141936	6802	8190	1	100	3	0		
141941	6803	8191	1	7	1	0		
141949	6804	8191	1	21	0	0		
141957	6805	8191	1	28	0	0		
141967	6806	8192	1	25	5	0		
141977	6807	8193	1	7	1	0		
141989	6808	8193	1	21	0	0		
142000	6809	8193	1	21	0	0		
142003	6810	8193	1	28	0	0		
142017	6811	8194	1	25	5	0		
142029	6812	8195	1	24	1	0		
142032	6813	8195	1	48	5	0		
142037	6814	8196	1	25	1	0		
142040	6815	8196	1	50	5	0		
142045	6816	8197	1	11	0	0		
142051	6817	8198	1	60	5	0		
142057	6818	8199	1	16	0	0		
142062	6819	8200	1	24	1	0		
142067	6820	8201	1	24	0	0		
142072	6821	8202	1	5	1	0		
142078	6822	8203	1	5	1	0		
142084	6823	8204	1	20	1	0		
142099	6824	8205	1	20	1	0		
142114	6825	8206	1	20	1	0		
142119	6826	8207	1	1	1	0		
142124	6827	8208	1	1	1	0		
142139	6828	8209	1	1	1	0		
142154	6829	8210	1	1	0	0		
142159	6830	8211	1	14	1	0		
142164	6831	8212	1	10	0	0		
142171	6832	8214	1	10	1	0		
142178	6833	8216	1	50	0	0		
142184	6834	8216	1	50	5	0		
142192	6835	8217	1	50	0	0		
142200	6836	8218	1	2	0	0		
142207	6837	8219	1	2	0	0		
142214	6838	8220	1	50	0	0		
142217	6839	8220	1	50	5	0		
142222	6840	8221	1	50	0	0		
142225	6841	8221	1	50	5	0		
142230	6842	8222	1	50	0	0		
142235	6843	8223	1	1	0	0		
142240	6844	8224	1	1	0	0		
142245	6845	8225	1	5	0	0		
142250	6846	8226	1	24	0	0		
142257	6847	8227	1	24	0	0		
142264	6848	8228	1	5	1	0		
142269	6849	8229	1	5	0	0		
142274	6850	8230	1	24	0	0		
142282	6851	8231	1	24	0	0		
142290	6852	8232	1	5	1	0		
142296	6853	8233	1	5	0	0		
142301	6854	8234	1	1	0	0		
142307	6855	8235	1	1	0	0		
142316	6856	8236	1	1	1	0		
142325	6857	8237	1	1	1	0		
142334	6858	8238	1	10	1	0		
142343	6859	8239	1	10	1	0		
142354	6860	8240	1	10	0	0		
142359	6861	8241	1	20	1	0		
142372	6862	8242	1	20	1	0		
142385	6863	8243	1	1	1	0		
142392	6864	8244	1	1	1	0		
142399	6865	8245	1	10	1	0		
142405	6866	8246	1	10	0	0		
142409	6867	8246	1	10	0	0		
142414	6868	8247	1	10	0	0		
142420	6869	8248	1	14	1	0		
142425	6870	8249	1	1	1	0		
142437	6871	8250	1	1	1	0		
142449	6872	8251	1	10	1	0		
142460	6873	8252	1	10	0	0		
142464	6874	8252	1	10	0	0		
142469	6875	8253	1	10	0	0		
142473	6876	8253	1	10	0	0		
142478	6877	8254	1	5	0	0		
142484	6878	8255	1	5	0	0		
142490	6879	8256	1	1	0	0		
142493	6880	8256	1	5	0	0		
142498	6881	8257	1	5	0	0		
142503	6882	8258	1	10	0	0		
142508	6883	8259	1	10	0	0		
142513	6884	8260	1	10	0	0		
142518	6885	8261	1	10	0	0		
142523	6886	8262	1	10	0	0		
142528	6887	8263	1	7	1	0		
142537	6888	8264	1	1	1	0		
142545	6889	8265	1	10	1	0		
142559	6890	8266	1	10	1	0		
142565	6891	8267	1	25	1	0		
142571	6892	8268	1	25	1	0		
142577	6893	8269	1	1	1	0		
142583	6894	8270	1	1	1	0		
142589	6895	8271	1	25	1	0		
142595	6896	8272	1	5	0	0		
142600	6897	8273	1	1	1	0		
142605	6898	8274	1	1	1	0		
142610	6899	8275	1	25	1	0		
142615	6900	8276	1	10	1	0		
142621	6901	8277	1	5	1	0		
142627	6902	8278	1	10	1	0		
142632	6903	8279	1	14	1	0		
142639	6904	8281	1	1	0	0		
142644	6905	8282	1	2	0	0		
142647	6906	8282	1	2	2	0		
142650	6907	8282	2	3	0	0		
142657	6908	8284	1	25	0	0		
142663	6909	8285	1	5	0	0		
