138504	7600	26737	93	2
138510	7601	21787	473	2
138512	7601	26738	83	2
138520	7602	21787	620	2
138521	7602	26738	80	2
138529	7603	21801	668	2
138537	7604	21805	13.125	13
138542	7605	21769	2	2
138548	7606	21808	625	2
138550	7606	22335	90	2
138552	7606	26739	9	2
138557	7607	21808	625	2
138558	7607	22335	90	2
138559	7607	26739	9	2
138564	7608	21808	630	2
138565	7608	22335	90	2
138566	7608	26739	9	2
138571	7609	21817	1.4	13
138576	7610	21817	2.8	13
138584	7611	21817	700	2
138589	7612	21829	500	2
138594	7613	21830	500000	
138599	7614	21830	500000	
138604	7615	21837	125	2
138609	7616	21837	250	2
138614	7617	21855	300	2
138617	7618	26740	2.5	2
138619	7618	21677	25	8
138625	7619	21871	2	2
138631	7620	21878	20	2
138636	7621	21878	5	2
138641	7622	21879	90	2
138646	7623	21888	500	2
138651	7624	21888	500	2
138657	7625	21889	2	13
138662	7626	21889	4	13
138667	7627	21889	1	13
138672	7628	21889	500	2
138677	7629	21889	250	2
138682	7630	21890	250	2
138687	7631	21890	500	2
138692	7632	26650	10000	
138697	7633	26650	25000	
138702	7634	26650	5000	
138707	7635	26651	10000	
138712	7636	26651	25000	
138717	7637	26651	5000	
138722	7638	21934	100	
138728	7639	21934	100	
138735	7640	21934	100	
138740	7641	21937	100	
138745	7642	21937	100	
138750	7643	21937	100	
138755	7644	21938	100	
138760	7645	21938	100	
138767	7646	26652	100	
138773	7647	26652	100	
138781	7648	26653	100	
138787	7649	26652	100	
138793	7650	21934	30	
138795	7650	26741	70	
138801	7651	21934	50	
138802	7651	26741	50	
138808	7652	21934	20	
138809	7652	26741	80	
138816	7653	21934	30	
138817	7653	26741	70	
138825	7654	21934	50	
138826	7654	26741	50	
138833	7655	21937	25	
138835	7655	26742	75	
138840	7656	21953	100	
138846	7657	21961	1	13
138851	7658	21961	500	2
138865	7659	21961	850	2
138879	7660	21964	5	2
138885	7661	21970	5	2
138891	7662	21972	30	2
138896	7663	21972	80	2
138907	7664	21975	1	2
138912	7665	21975	2	2
138917	7666	21975	3	2
138922	7667	21975	4	2
138927	7668	21983	100	2
138932	7669	21983	50	2
138937	7670	22015	0.25	8
138945	7671	22021	100	2
138950	7672	22021	100	2
138955	7673	23492	250	2
138960	7674	22037	25	2
138965	7675	22051	500	2
138970	7676	22051	600	2
138975	7677	22068	14	
138980	7678	22068	600	2
138988	7679	22114	2.5	2
138993	7680	22117	50	2
138998	7681	22146	1	2
139004	7682	22146	2	2
139009	7683	22146	3	2
139014	7684	22146	5	2
139020	7685	26654	5000	
139026	7686	26655	5000	
139031	7687	26655	1000	
139036	7688	26655	5000	
139041	7689	26655	500	
139046	7690	22156	10000	
139051	7691	22156	2500	
139056	7692	22156	5000	
139061	7693	22156	7500	
139066	7694	22157	100	2
139071	7695	22157	2000	
139076	7696	22157	4000	
139081	7697	22157	6000	
139086	7698	22157	8000	
139091	7699	22169	75	2
139101	7700	22170	250	2
139108	7701	22171	100	2
139113	7702	22171	100	2
139119	7703	22171	100	2
139124	7704	22171	100	2
139129	7705	22171	300	2
139134	7706	22171	300	2
139139	7707	22172	200	2
139144	7708	22177	10	2
139149	7709	22181	12.5	2
139155	7710	22172	200	2
139157	7710	22171	25	2
139162	7711	22186	50	2
139167	7712	22191	10	
139172	7713	22194	20	2
139177	7714	22194	5	2
139182	7715	22204	500	2
139187	7716	22247	60	2
139193	7717	26743	250	2
139195	7717	22291	300	8
139200	7718	22286	1	2
139205	7719	22291	5	2
139211	7720	22291	500	8
139217	7721	22294	1000	
139219	7722	22294	10000	
139221	7723	22294	2000	
139223	7724	22294	3000	
139225	7725	22294	4000	
139227	7726	22294	40000	
139229	7727	22294	5000	
139231	7728	22294	6000	
139233	7729	22294	7000	
139235	7730	22294	8000	
139237	7731	22294	9000	
139239	7732	22295	10	8
139241	7733	22295	100	8
139243	7734	22295	20	8
139245	7735	22295	30	8
139247	7736	22295	40	8
139249	7737	22295	50	8
139251	7738	22295	60	8
139254	7739	26744	10	
139256	7739	22340	5	
139262	7740	26744	10	
139264	7740	22077	0.9	
139270	7741	26745	6	
139272	7741	22077	0.9	
139277	7742	26659	40	2
139282	7743	26660	3.5	
139287	7744	22340	5	
139292	7745	26661	1	
139297	7746	22077	0.9	
139302	7747	22077	3	
139307	7748	26663	1	
139312	7749	26664	1	
139318	7750	22077	0.225	
139320	7750	22340	3.75	
139325	7751	22077	0.18	
139326	7751	22340	4	
139331	7752	22077	0.45	
139332	7752	22340	2.5	
139337	7753	22077	9	2
139342	7754	22077	9	2
139347	7755	22397	50	8
139352	7756	22397	250	8
139358	7757	22397	62.5	8
139364	7758	22413	250	2
139369	7759	22414	250	2
139374	7760	22415	100	2
139379	7761	22415	150	2
139384	7762	22423	100	2
139389	7763	22423	100	2
139394	7764	22424	200	2
139399	7765	22424	50	2
139404	7766	22429	100	2
139410	7767	22429	50	2
139415	7768	22433	100	2
139423	7769	22433	200	2
139434	7770	22465	1	2
139439	7771	22479	400	8
139444	7772	22479	600	8
139449	7773	22479	10	2
139456	7774	22479	15	2
139462	7775	22479	5	2
139469	7776	22483	5	2
139474	7777	22483	10	2
139480	7778	22483	20	2
139485	7779	22486	120	2
139491	7780	22486	60	2
139505	7781	22515	10	2
139510	7782	22515	20	2
139515	7783	22550	250	2
139521	7784	22554	100	8
139526	7785	22554	150	8
139531	7786	22567	1	2
139545	7787	22567	2	2
139559	7788	22567	5	2
139573	7789	22585	25	2
139578	7790	22585	50	2
139583	7791	22589	10	2
139588	7792	22591	50	2
139593	7793	22642	5	2
139598	7794	22671	25	2
139603	7795	22677	1.5	2
139608	7796	22677	2.5	2
139621	7797	22696	20	2
139626	7798	22696	10	2
139631	7799	22696	20	2
139644	7800	22696	40	2
139658	7801	22696	500	2
139664	7802	22697	1	2
139669	7803	22704	50	2
139674	7804	22712	100	2
139680	7805	22712	25	2
139686	7806	22716	5	2
139693	7807	22644	50	2
139695	7807	22716	5	2
139702	7808	22644	25	2
139704	7808	22717	50	2
139709	7809	22761	10	2
139715	7810	21525	5	2
139717	7810	26746	5	2
139722	7811	21525	5	2
139723	7811	26746	5	2
139728	7812	22800	50	13
139733	7813	22800	1	7
139738	7814	22835	20	2
139743	7815	22835	40	2
139748	7816	22836	15	2
139754	7817	22836	5	2
139760	7818	22837	10	2
139766	7819	22837	160	2
139771	7820	22837	40	2
139777	7821	22839	160	2
139791	7822	22839	80	2
139798	7823	22851	100	2
139812	7824	22851	50	2
139826	7825	22852	50	2
139840	7826	22856	10	2
139845	7827	22856	2.5	2
139850	7828	22856	5	2
139855	7829	22865	100	2
139861	7830	22865	200	2
139867	7831	22866	12.5	2
139873	7832	22866	25	2
139879	7833	22866	3.125	2
139885	7834	22866	6.25	2
139891	7835	22913	10	2
139899	7836	22913	5	2
139907	7837	22914	10	2
139914	7838	22914	2.5	2
139921	7839	22914	5	2
139928	7840	22917	10	2
139934	7841	22917	20	2
139946	7842	22917	20	2
139954	7843	22917	30	2
139962	7844	22917	60	2
139970	7845	22925	10	2
139975	7846	22932	160	2
139980	7847	22932	240	2
139985	7848	22932	5	2
139990	7849	22932	120	2
139996	7850	22932	160	2
140001	7851	22932	180	2
140007	7852	22932	240	2
140014	7853	22932	40	2
140021	7854	22932	80	2
140028	7855	22936	180	2
140038	7856	22936	240	2
140048	7857	22936	360	2
140054	7858	22936	60	2
140069	7859	22943	100	2
140074	7860	22948	12.5	2
140088	7861	22948	25	2
140102	7862	22948	50	2
140116	7863	22949	10	2
140131	7864	22949	20	2
140146	7865	22949	5	2
140161	7866	22950	10	2
140174	7867	22950	20	2
140187	7868	22950	5	2
140200	7869	22951	2	2
140205	7870	22951	4	2
140210	7871	22952	10	2
140218	7872	22952	1.25	2
140224	7873	22952	2.5	2
140230	7874	22952	5	2
140236	7875	22953	10	2
140242	7876	22953	20	2
140248	7877	22953	5	2
140254	7878	22956	10	2
140259	7879	22956	20	2
140264	7880	22957	1	2
140270	7881	22957	2	2
140276	7882	22957	500	8
140283	7883	22949	20	2
140285	7883	22644	6	2
140291	7884	22951	4	2
140293	7884	22677	1.25	2
140299	7885	22953	10	2
140301	7885	22644	12.5	2
140306	7886	22953	20	2
140307	7886	22644	12.5	2
140313	7887	22956	10	2
140315	7887	22644	12.5	2
140320	7888	22956	20	2
140321	7888	22644	12.5	2
140326	7889	22982	400	2
140331	7890	22982	600	2
140336	7891	22984	150	2
140342	7892	22984	300	2
140348	7893	22984	75	2
140354	7894	22986	16	2
140359	7895	22986	4	2
140364	7896	22986	8	2
140369	7897	22987	40	2
140375	7898	22987	80	2
140382	7899	22984	150	2
140384	7899	22644	12.5	2
140390	7900	22984	300	2
140391	7900	22644	12.5	2
140398	7901	22986	16	2
140400	7901	22644	12.5	2
140405	7902	23000	10	2
140411	7903	23000	20	2
140417	7904	23000	40	2
140423	7905	23000	5	2
140429	7906	23000	80	2
140435	7907	23002	10	2
140440	7908	23002	20	2
140445	7909	23002	40	2
140450	7910	23003	20	2
140456	7911	23003	40	2
140462	7912	23004	10	2
140467	7913	23004	20	2
140472	7914	23004	40	2
140477	7915	23004	80	2
140482	7916	23010	600	2
140496	7917	23018	4.7	13
140501	7918	23018	9.4	13
140506	7919	23019	5	13
140511	7920	22742	250	2
140516	7921	21830	100000	
140522	7922	21830	100000	
140527	7923	21518	10	2
140532	7924	21518	10	2
140537	7925	21509	20	2
140542	7926	23051	20	2
140547	7927	23052	10	2
140552	7928	23057	20	4
140557	7929	23057	20	4
140562	7930	23059	10	2
140567	7931	23084	10	2
140572	7932	23084	10	2
140577	7933	23085	50	2
140582	7934	23087	10	2
140587	7935	23047	125	2
140592	7936	23047	330	2
140597	7937	23047	500	2
140602	7938	23084	250	2
140610	7939	23101	100	2
140619	7940	22423	20	2
140621	7940	26747	25	2
140626	7941	23165	50	8
140631	7942	23176	10	2
140636	7943	23176	25	2
140641	7944	23193	20	2
140646	7945	23193	20	4
140652	7946	23199	10	2
140654	7946	21503	2	2
140659	7947	23199	10	2
140660	7947	21503	2	2
140665	7948	23208	5	2
140670	7949	21517	7.5	4
140675	7950	21517	7.5	2
140680	7951	21525	10	2
140685	7952	21879	10	2
140690	7953	21879	10	2
140696	7954	21879	10	2
140701	7955	21879	10	2
140706	7956	23233	200	8
140711	7957	23233	200	8
140716	7958	26667	500	8
140722	7959	26667	500	8
140728	7960	26668	1	2
140733	7961	26668	200	8
140740	7962	26668	500	8
140746	7963	26668	500	8
140751	7964	26668	1	2
140756	7965	26668	200	8
140762	7966	26668	500	8
140768	7967	26668	500	8
140773	7968	26668	1	2
140778	7969	23252	1	2
140784	7970	23252	1	2
140790	7971	23252	1	2
140796	7972	23252	1	2
140802	7973	23252	1	2
140808	7974	23253	1	2
140813	7975	23253	1	2
140818	7976	23253	1	4
140823	7977	23253	1	2
140829	7978	23233	1	2
140831	7978	26748	250	8
140833	7978	21830	100000	
140838	7979	23340	100	2
140866	7985	23411	10	2
140874	7986	23411	20	2
140883	7987	23082	25	2
140889	7988	26749	3	2
140891	7988	26750	3	2
140896	7988	26778	1	2
140898	7988	26752	3	2
140900	7988	26753	10	2
140906	7989	23081	20	2
140908	7989	26756	2	2
140910	7989	26754	130	2
140912	7989	26755	216	2
140918	7990	23081	20	2
140920	7990	26756	130	2
140922	7990	26754	50	2
140924	7990	26757	216	2
140930	7991	23081	20	2
140932	7991	26751	10	2
140934	7991	26749	10	2
140936	7991	26759	10	2
140941	7992	26673	10	2
140946	7993	26673	10	2
140951	7994	21830	100000	
140956	7995	21830	100000	
140961	7996	21518	100	2
140967	7997	21518	500	2
140973	7998	21518	20	2
140979	7999	21518	10	2
140986	8000	23051	100	2
140991	8001	23051	20	2
140996	8002	23560	10	2
141002	8003	23560	5	2
141011	8004	23560	2.5	2
141027	8005	23562	500	8
141036	8006	23595	1	2
141038	8006	26760	35	8
141044	8007	23595	500	8
141045	8007	26760	35	8
141051	8008	23595	1	2
141052	8008	26760	35	8
141057	8009	23595	500	8
141058	8009	26760	35	8
141064	8010	23595	1	2
141066	8010	26761	50	8
141071	8011	23595	1	2
141072	8011	26761	50	8
141078	8012	23597	125	8
141080	8012	26760	50	8
141085	8013	23597	150	8
141086	8013	26760	30	8
141094	8014	23597	150	8
141095	8014	26760	30	8
141120	8019	23595	350	8
141127	8020	23597	30	8
141133	8021	23600	150	2
141139	8022	23602	68	2
141144	8023	23608	100	2
141149	8024	23608	200	2
141154	8025	23608	12.2	2
141159	8026	23608	24.3	2
141164	8027	26676	250	2
141169	8028	26677	100	2
141174	8029	26677	250	2
141179	8030	26678	40	2
141184	8031	26679	100	2
141189	8032	26679	50	2
141194	8033	26679	2	2
141199	8034	26679	1	2
141204	8035	26679	1.5	2
141209	8036	26679	2	2
141215	8037	26679	2	2
141221	8038	26679	3	2
141226	8039	26679	3.28	2
141231	8040	26679	3.8	2
141237	8041	26679	4	2
141243	8042	26679	4.33	2
141248	8043	26679	5.7	2
141254	8044	26679	6.57	2
141259	8045	26679	7.6	2
141265	8046	26679	750	8
141270	8047	26679	8	2
141276	8048	26679	8.66	2
141281	8049	26679	25	8
141286	8050	26680	10	2
141291	8051	26680	1	2
141296	8052	26680	2	2
141301	8053	23616	500	8
141306	8054	23616	1	2
141311	8055	23616	1	2
141316	8056	23618	1.46	2
141322	8057	23618	730	8
141328	8058	23621	300	8
141333	8059	23621	625	8
141338	8060	23600	50	2
141343	8061	23600	10	2
141354	8062	23600	5	2
141360	8063	23639	10	2
141365	8064	23595	5	2
141371	8065	26679	1	2
141373	8065	26762	500	8
141378	8066	26679	2	2
141379	8066	26762	1	2
141384	8067	26679	510	8
141385	8067	26762	4.8	2
141390	8068	26679	620	8
141391	8068	26762	2.7	2
141401	8070	23621	625	8
141403	8070	23600	2.5	2
141408	8071	23621	625	8
141409	8071	23600	5	2
141422	8074	23684	4	2
141427	8075	23684	4.33	2
141442	8078	23693	5000	
141447	8079	23693	1500	
141452	8080	23693	2000	
141457	8081	23693	5000	
141459	8082	23693	500	
141468	8083	26763	75	
141470	8083	23693	75	
141475	8084	23696	150	
141480	8085	23696	75	
141485	8086	23697	1200	
141490	8087	23697	150	
141495	8088	23697	37.5	
141500	8089	23697	75	
141505	8090	23697	37.5	
141510	8091	23697	150	
141512	8092	23697	75	
141514	8093	23698	100	
141519	8094	23698	100	
141521	8095	23698	150	
141526	8096	23698	150	
141528	8097	23698	200	
141530	8098	23698	300	
141535	8099	23698	50	
141540	8100	23698	50	
141542	8101	23698	600	
141547	8102	23702	50	2
141557	8103	23706	100	2
141563	8104	23706	50	2
141587	8107	23711	100	2
141593	8108	23711	200	2
141599	8109	23712	2.5	2
141604	8110	23716	60	2
141609	8111	22353	500	2
141614	8112	23727	5	2
141619	8113	22523	10	8
141624	8114	22523	20	8
141629	8115	23734	100	2
141634	8116	23734	25	2
141639	8117	23734	50	2
141644	8118	23751	400	8
141653	8120	23752	10	2
141658	8121	23752	2	2
141663	8122	23752	5	2
141668	8123	23457	5	2
141673	8124	23764	1	2
141678	8125	23768	0.8	2
141680	8126	23768	1	2
141682	8127	23768	1.2	2
141684	8128	23768	4	
141686	8129	23768	1.4	2
141688	8130	23768	1.6	2
141690	8131	23768	1.8	2
141692	8132	23768	12	
141694	8133	23768	16	
141696	8134	23768	18	
141698	8135	23768	2	2
141700	8136	23768	10	
141702	8137	23768	36	
141704	8138	23768	4	
141706	8139	23768	12	
141708	8140	23768	5	2
141710	8141	23768	72	
141712	8142	23768	24	
141714	8143	23768	8	2
141716	8144	23768	24	
141718	8145	23768	30	
141720	8146	23768	45	
141722	8147	23768	15	
141724	8148	23775	100	8
141729	8149	23775	10	8
141737	8150	23787	200	8
141742	8151	23791	100	8
141744	8152	23791	50	8
141746	8153	23791	500	8
141748	8154	23791	10	2
141750	8155	23791	20	2
141752	8156	23791	30	2
141754	8157	23792	30	2
141756	8158	23800	100	8
141762	8159	26764	3	2
141764	8159	26765	3.9	2
141769	8160	21524	4	2
141774	8161	21524	500	8
141779	8162	23804	120	2
141784	8163	23804	4	2
141789	8164	23804	8	2
141794	8165	26683	40	2
141800	8166	26684	40	2
141805	8167	21878	1	2
141810	8168	21878	25	2
141816	8169	21878	5	2
141822	8170	21878	5	2
141828	8171	21880	1	2
141833	8172	21880	25	2
141839	8173	21880	5	2
141845	8174	23233	10	2
141850	8175	21525	20	2
141855	8176	21525	4	2
141860	8177	23811	100	2
141868	8178	23811	250	2
141876	8179	23812	25	2
141881	8180	23812	5	2
141886	8181	23828	100	8
141892	8182	23828	200	8
141898	8183	23828	50	8
141904	8184	23829	20	8
141909	8185	23836	50	2
141914	8186	23839	5	2
141919	8187	23850	1	2
141924	8188	23856	100	
141929	8189	23856	50	
141934	8190	23863	150	2
141939	8191	21521	100	2
141965	8192	21521	50	2
141975	8193	21521	100	2
142015	8194	21521	50	2
142027	8195	26685	250	2
142035	8196	26686	250	2
142043	8197	23870	100	2
142049	8198	23870	50	2
142055	8199	23188	250	2
142060	8200	23882	250	2
142065	8201	23882	500	2
142070	8202	23882	1	13
142076	8203	23882	500	2
142082	8204	23885	250	2
142097	8205	23885	500	2
142112	8206	23885	250	2
142117	8207	23885	100	2
142122	8208	23885	25	2
142137	8209	23885	50	2
142152	8210	23885	3	13
142157	8211	23885	1	13
142162	8212	23903	3	13
142167	8213	23903	3	13
142169	8214	23903	600	2
142174	8215	23903	600	2
142176	8216	23904	250	2
142190	8217	23904	500	2
142198	8218	23904	50	2
142205	8219	23904	25	2
142212	8220	23904	125	2
142220	8221	23904	250	2
142228	8222	23904	500	2
142233	8223	23910	1.8	13
142238	8224	23910	900	2
142243	8225	23911	1.5	13
142248	8226	23915	250	2
142255	8227	23915	500	2
142262	8228	23915	1	13
142267	8229	23915	500	2
142272	8230	23919	250	2
142280	8231	23919	500	2
142288	8232	23919	1	13
142294	8233	23919	500	2
142299	8234	23919	25	2
142305	8235	23919	50	2
142312	8236	23885	25	2
142314	8236	26766	6.25	2
142322	8237	23885	80	2
142323	8237	26766	11.4	2
142331	8238	23885	500	2
142332	8238	26766	125	2
142340	8239	23885	875	2
142341	8239	26766	125	2
142350	8240	23894	3	13
142352	8240	26766	100	2
142357	8241	23932	250	2
142370	8242	23932	500	2
142383	8243	23932	25	2
142390	8244	23932	50	2
142397	8245	23934	1	13
142403	8246	23935	1	13
142412	8247	23935	500	2
142418	8248	23937	250	2
142423	8249	23939	25	2
142435	8250	23939	50	2
142447	8251	23939	375	2
142458	8252	23941	1	13
142467	8253	23941	2	13
142476	8254	23944	1	13
142482	8255	23944	2	13
142488	8256	23944	250	2
142496	8257	23944	500	2
142501	8258	23945	1	13
142506	8259	23945	2	13
142511	8260	23954	1	13
142516	8261	23954	2	13
142521	8262	23954	500	2
142526	8263	23979	300	2
142533	8264	23979	8	2
142535	8264	23992	40	2
142542	8265	23979	160	2
142543	8265	23992	800	2
142556	8266	23979	80	2
142557	8266	23992	400	2
142563	8267	23420	175	2
142569	8268	23420	250	2
142575	8269	26687	40	2
142581	8270	26687	80	2
142587	8271	26687	400	2
142593	8272	26688	300	2
142598	8273	26689	50	2
142603	8274	26689	25	2
142608	8275	26689	250	2
142613	8276	24019	150	2
142619	8277	24019	300	2
142625	8278	24019	50	2
142630	8279	24022	250	2
142635	8280	24022	500	2
142637	8281	24023	40	2
142642	8282	24023	500	2
142653	8283	24023	600	2
142655	8284	23419	150	2
142661	8285	24030	600	2
142666	8286	24039	80	2
142675	8287	24040	40	2
142680	8288	24040	60	2
142685	8289	24040	80	2
142693	8290	24052	250	2
142702	8291	24052	500	2
142708	8292	24052	750	2
142714	8293	24056	400	2
142727	8294	24064	400	2
142732	8295	24064	400	2
142737	8296	24066	2	3
142742	8297	24066	10	3
142747	8298	24066	400	2
142752	8299	21837	500	2
142762	8300	23187	50	2
142767	8301	23187	250	2
142772	8302	21517	5	2
142777	8303	21517	500	2
142782	8304	21517	200	2
142789	8305	21517	400	2
142799	8306	24089	40	2
142804	8307	24090	500	2
142810	8308	24093	100	2
142816	8309	24093	50	2
142822	8310	24093	5	2
142827	8311	24098	2	13
142832	8312	24099	1	13
142837	8313	21504	50	2
142842	8314	23057	200	2
142850	8315	23064	100	2
142855	8316	23064	200	2
142860	8317	23064	50	2
142865	8318	23064	100	2
142870	8319	23064	200	2
142875	8320	24112	100	2
142880	8321	24124	150	2
142888	8322	24124	300	2
142896	8323	24124	20	2
142901	8324	24126	150	2
142903	8325	24129	100	2
142908	8326	23207	200	2
142931	8327	23207	800	2
142948	8328	24158	250	2
142950	8329	24158	500	2
142952	8330	24158	500	2
142954	8331	24159	125	2
142959	8332	24159	250	2
142967	8333	24160	500	2
142978	8334	24161	375	2
142980	8335	24163	450	2
142985	8339	24169	24	2
142987	8340	24172	200	2
142989	8341	24172	200	2
142991	8342	24173	100	2
142993	8343	24173	200	2
142995	8344	24173	400	2
142997	8345	24174	100	2
142999	8346	24174	80	2
143001	8347	24175	50	2
143003	8348	24175	250	2
143005	8349	24176	150	2
143007	8350	24176	15	3
143009	8351	24179	100	2
143011	8352	24179	250	2
143013	8353	24179	10	2
143015	8354	24180	125	2
143017	8355	24180	200	2
143019	8356	24180	250	2
143021	8357	24180	400	2
143023	8358	24180	16.7	2
143025	8359	24181	375	8
143027	8360	24181	750	2
143029	8361	24182	20	2
143031	8362	24182	30	2
143033	8363	24182	40	2
143035	8364	24182	1	2
143037	8365	24183	10	2
143039	8366	24183	5	2
143041	8367	24183	100	2
143043	8368	24183	150	2
143045	8369	24184	20	2
143047	8370	24184	300	2
143049	8371	24185	300	2
143052	8372	24184	300	2
143054	8372	24183	150	2
143056	8372	24179	300	2
143059	8373	24183	150	2
143061	8373	24179	300	2
143063	8374	24188	200	2
143065	8375	24189	100	2
143067	8376	24190	100	2
143069	8377	24190	200	2
143071	8378	24190	50	2
143073	8379	24190	600	2
143075	8380	24200	10000	
143103	8386	24325	1	13
143105	8387	24325	1	13
143111	8388	24325	2	13
143113	8389	24325	2	13
143118	8390	24325	500	2
143120	8391	24325	500	2
143125	8392	24325	50	2
143130	8393	24326	2	2
143135	8394	24327	2	2
143140	8395	24329	1	13
143145	8396	24329	2	13
143150	8397	24333	2	2
143155	8398	24337	15	2
143157	8399	24337	15	2
143162	8400	24353	100	2
143167	8401	24353	20	2
143172	8402	24353	250	2
143177	8403	24353	5	2
143182	8404	24357	5	2
143187	8405	24357	50	2
143193	8406	24357	10	2
143198	8407	24357	2.5	2
143205	8408	24358	2	2
143210	8409	24360	50	2
143215	8410	24361	40	2
143220	8411	24362	10	2
143225	8412	24365	100	2
143230	8413	24365	100	2
143235	8414	24365	20	2
143240	8415	24365	100	2
143245	8416	24366	50	2
143250	8417	24366	25	2
143255	8418	24366	50	2
143260	8419	24369	1	13
143265	8420	24369	200	2
143270	8421	24370	150	2
143275	8422	24370	500	2
143280	8423	24375	10	2
143282	8424	24375	10	2
143287	8425	24375	10	2
143292	8426	24376	1	2
143298	8427	24376	1	2
143303	8428	24378	10	2
143308	8429	24378	50	2
143313	8430	24380	100	2
143318	8431	24380	50	2
143323	8432	24380	100	2
143328	8433	24380	113.6	2
143333	8434	24380	1136	2
143338	8435	24385	100	2
143343	8436	24385	150	2
143348	8437	24385	30	2
143354	8438	24385	300	2
143359	8439	24386	20	2
143364	8440	24386	80	2
143369	8441	26694	10	2
143376	8442	26694	20	2
143383	8443	26694	50	2
143390	8444	26695	20	2
143395	8445	26695	20	2
143397	8446	26695	50	2
143402	8447	24393	10	2
143407	8448	24393	20	2
143412	8449	24393	50	2
143417	8450	24396	10	2
143422	8451	24396	25	2
143427	8452	24396	5	2
143432	8453	24396	10	2
143437	8454	24396	5	2
143442	8455	24396	10	2
143447	8456	24396	5	2
143452	8457	24397	10	2
143459	8458	24397	20	2
143466	8459	24397	2	2
143473	8460	24401	15000	
143475	8461	24401	15000	
143477	8462	24406	10	2
143483	8463	24406	1	2
143488	8464	24406	1	2
143494	8465	24407	150	2
143500	8466	24407	450	2
143506	8467	24407	50	2
143512	8468	24408	100	2
143517	8469	24408	50	2
143522	8470	24413	100	2
143527	8471	24413	500	2
143532	8472	24421	50	2
143537	8473	24422	500	2
143542	8474	24430	4	2
143547	8475	24432	100	2
143552	8476	24432	40	2
143557	8477	24438	100	2
143562	8478	24438	100	2
143567	8479	24447	120	2
143572	8480	24449	160	2
143577	8481	24449	40	2
143582	8482	23600	100	2
143587	8483	23600	200	2
143592	8484	23600	250	2
143597	8485	23600	500	2
143602	8486	24454	22.5	2
143607	8487	24454	30	2
143612	8488	24454	7.5	2
143617	8489	24455	10.8	2
143622	8490	24455	3.6	2
143627	8491	24460	10	2
143639	8492	24460	20	2
143655	8493	24461	60	2
143660	8494	24464	250	2
143667	8495	24465	150	2
143672	8496	24466	50	2
143677	8497	24468	250	2
143682	8498	24470	1	2
143687	8499	24471	2.5	2
143692	8500	24473	25	2
143697	8501	24477	300	8
143699	8502	24477	300	8
143701	8503	24477	480	8
143703	8504	24477	480	2
143705	8505	24480	105	8
143707	8506	24480	263	8
143709	8507	24485	2000000	
143711	8508	24486	3000000	
143719	8509	24486	4500000	
143727	8510	24486	6000000	
143735	8511	24486	9000000	
143743	8512	24487	10000000	
143745	8513	24487	18000000	
143753	8514	24487	18000000	
143755	8515	24487	25000000	
143757	8516	24487	3000000	
143765	8517	24487	30000000	
143770	8518	24487	5000000	
