31,6544
31,6545
31,7957
31,7958
31,7959
31,7960
31,7961
31,7962
31,7963
31,7964
32,3800
33,3822
33,6203
33,6910
33,7712
33,8290
34,3831
35,1190
35,3828
35,3838
35,3853
35,6257
35,6383
36,3848
37,3804
38,3824
38,6440
39,3833
39,4627
39,5630
40,3810
40,6200
40,6767
41,354
41,430
41,1095
41,2094
41,2102
41,2146
41,2147
41,3836
41,3845
41,4532
41,4700
41,5154
41,5190
41,5301
41,5591
41,7041
41,7247
41,7482
41,7535
41,7753
41,7809
41,8007
41,8018
42,3844
43,1069
43,2394
43,3811
43,3813
43,3814
43,3818
43,3820
43,3821
43,3823
43,3825
43,3826
43,3832
43,3839
43,3840
43,4141
43,4153
43,4578
43,6094
43,6340
43,6388
43,6769
43,7744
44,3849
44,3859
44,6649
45,1875
45,3842
45,4312
45,4768
46,3841
47,1279
47,1425
47,1428
47,1431
47,1440
47,1716
47,2404
47,2407
47,2409
47,2419
47,2420
47,2421
47,2444
47,4228
47,4229
47,4236
47,6224
47,6254
47,6271
47,6275
47,6332
47,8277
48,274
48,4164
48,4168
48,4170
48,5513
48,6085
48,6156
48,7160
48,8256
49,4156
49,4163
50,3843
50,3855
50,4815
51,3880
51,6008
52,3868
52,6812
53,3856
54,3834
55,1280
55,1283
55,1285
56,4158
56,4160
56,5293
56,5427
56,5595
56,5596
57,1280
57,1283
57,1285
57,2345
57,3837
57,3854
57,4337
57,5430
58,1284
59,1967
59,3861
59,3864
59,6260
59,7411
60,2414
60,3872
60,3873
60,6522
60,6819
61,1287
61,1288
61,1289
61,1290
61,1291
61,1292
61,1293
61,1294
61,1295
61,1296
61,1297
61,1298
61,1299
61,1300
61,1310
61,1793
61,1947
61,2375
61,2379
61,2387
61,2393
61,2398
61,2405
61,3732
61,3733
61,3734
61,3735
61,6056
61,6057
61,6058
61,6059
61,6060
61,6061
61,6062
61,6540
61,6571
61,6794
61,6795
61,6800
61,6801
61,6802
61,6803
61,6804
61,6824
61,6825
61,6826
61,6918
61,7558
61,7629
61,7947
62,4145
62,4148
62,4161
63,3881
64,3878
65,1453
65,1456
65,1457
65,1460
65,6321
65,6798
65,6918
66,3850
66,3858
66,3863
66,3865
66,3866
67,3876
67,5190
67,5191
67,5192
67,5193
67,5194
67,5195
68,3851
69,931
69,938
69,3815
69,3846
69,3857
69,3862
69,5106
69,5107
69,5477
70,5968
70,5969
70,5970
70,5971
70,5972
70,5973
70,5974
70,5975
70,5976
70,5977
70,5978
70,5979
70,5980
70,5981
70,5982
70,5983
70,7460
71,117
71,1458
71,1459
71,1463
71,1470
71,1473
71,2356
71,3204
71,3207
71,3209
71,3214
71,3216
71,3218
71,3220
71,3221
71,3222
71,3224
71,3227
71,3229
71,3232
71,3243
71,4306
71,5197
71,5209
71,5246
71,5495
71,5919
71,6611
71,7428
71,7429
72,945
72,3869
72,4207
72,4268
72,7766
73,3870
74,117
74,1458
74,1459
74,1463
74,1470
74,1473
74,2356
74,3204
74,3207
74,3209
74,3214
74,3216
74,3218
74,3220
74,3221
74,3222
74,3224
74,3227
74,3229
74,3232
74,3243
74,4306
74,5197
74,5209
74,5246
74,5495
74,5919
74,6611
74,7428
74,7429
75,1275
75,1276
75,1277
75,1278
75,1286
76,3867
76,7262
77,3852
78,3899
79,2692
79,2712
79,8324
80,1537
80,1545
80,3886
80,3891
80,6109
81,3860
81,3875
81,3877
81,3883
81,4679
81,5433
82,3884
83,3887
83,6439
84,1244
84,7158
84,7624
84,7953
85,2140
85,4169
85,4745
85,6635
86,1946
86,2433
86,4068
86,4174
86,4180
86,4445
86,6104
86,7598
87,3905
88,380
88,1044
88,3879
88,3894
88,3896
88,3958
88,4855
89,5515
89,5516
90,3902
91,4167
92,4183
93,4028
93,4165
94,3874
95,433
95,437
95,438
95,448
95,460
95,2112
95,2113
95,2141
95,2145
95,2148
95,2155
95,2490
95,3773
95,4145
95,4161
95,4184
95,5185
95,5585
95,6092
95,6132
95,6175
95,6181
95,6261
95,6262
95,6272
95,6559
95,6560
95,7289
95,7419
95,7477
95,7526
95,7527
95,7537
95,7538
95,8013
96,3871
96,3889
96,6223
96,7626
97,1467
98,590
98,1338
98,4185
99,1455
100,1233
100,2140
100,4143
100,4157
100,4171
100,4172
100,4173
100,4181
100,6575
100,6635
101,1087
101,1314
101,1347
101,6528
102,3900
103,4179
104,1467
105,4013
106,4350
107,2699
108,1344
108,1552
108,2755
108,5394
108,7057
108,7062
108,7063
108,7064
108,7065
108,7522
109,2704
109,4525
109,4668
109,4670
110,4079
111,730
111,2682
111,2698
111,2700
111,2706
111,2711
111,6307
111,6861
111,6862
111,6864
111,6865
111,6866
111,6867
111,6891
111,6893
111,6894
111,6895
111,6896
111,6897
111,7188
111,7189
111,7190
111,7597
112,2701
112,7634
113,82
113,4312
113,4324
114,2690
115,208
115,225
115,302
115,432
115,652
115,965
115,1139
115,1458
115,1497
115,1798
115,1908
115,1934
115,2150
115,2158
115,2575
115,2708
115,4926
115,4977
115,5270
115,5751
115,5774
115,5860
115,5930
115,6071
115,7492
115,7784
115,7791
115,7930
116,1358
116,7263
117,2689
118,4303
119,3263
120,1082
121,852
121,1348
121,1349
121,1350
121,1351
121,1352
121,1357
121,1733
121,1742
121,1747
121,2159
121,2402
121,2452
121,2548
121,3820
121,3843
121,3966
121,3976
121,3986
121,4237
121,4238
121,4240
121,4241
121,4243
121,4245
121,4246
121,4247
121,4249
121,4251
121,4252
121,4254
121,4258
121,4259
121,4262
121,4305
121,4310
121,4313
121,4316
121,4318
121,4322
121,4326
121,4471
121,4769
121,4777
121,4780
121,4781
121,4782
121,4783
121,4784
121,4786
121,4788
121,4794
121,4815
121,6178
121,6204
121,6510
121,6511
121,7221
121,7326
121,7406
121,7452
121,7742
121,7789
122,1356
122,1360
123,3261
124,2697
125,3273
126,301
126,1345
126,3994
126,4244
126,4255
126,4260
126,4264
126,4267
126,4269
126,4271
126,4275
126,6244
126,6374
127,376
127,4253
127,4261
127,4877
127,5452
127,5454
127,5455
127,5456
127,5457
128,636
128,1404
128,1427
128,2693
128,3271
128,4553
128,5847
128,5875
128,6239
128,6507
128,6778
128,6779
128,6780
128,6781
128,6870
129,192
129,193
129,194
129,197
129,198
129,200
129,201
129,202
129,203
129,205
129,206
129,207
129,208
129,209
129,210
129,211
129,212
129,213
129,214
129,215
129,216
129,217
129,218
129,221
129,223
129,226
129,227
129,228
129,229
129,230
129,237
129,239
129,240
129,245
129,247
129,1669
129,1792
129,2556
129,2559
129,2563
129,2564
129,5205
129,5230
129,5270
129,5273
129,5440
129,5530
129,5531
129,5751
129,5752
129,5889
129,6137
129,6356
129,6548
129,6550
129,6551
129,6552
129,6553
129,6554
129,6556
129,6755
129,6797
129,6934
129,6975
129,6976
129,8337
130,4257
131,1320
132,4284
133,2396
134,46
134,209
134,251
134,774
134,789
134,796
134,922
134,955
134,1351
134,1438
134,1440
134,1441
134,1445
134,1733
134,1736
134,1773
134,2144
134,2153
134,2262
134,2276
134,2336
134,2377
134,2388
134,2402
134,2452
134,2515
134,2548
134,2561
134,2769
134,2786
134,2795
134,2806
134,2809
134,2843
134,2864
134,2877
134,2905
134,2912
134,2918
134,2919
134,2922
134,2923
134,2924
134,2925
134,2926
134,2928
134,2929
134,2932
134,2933
134,2934
134,2935
134,2936
134,2937
134,2939
134,2942
134,2951
134,2989
134,3011
134,3030
134,3041
134,3042
134,3059
134,3088
134,3108
134,3125
134,3142
134,3158
134,3163
134,3192
134,3206
134,3207
134,3237
134,3248
134,3278
134,3298
134,3308
134,3321
134,3331
134,3349
134,3364
134,3373
134,3399
134,3417
134,3422
134,3444
134,3460
134,3477
134,3494
134,3510
134,3524
134,3544
134,3567
134,3575
134,3600
134,3624
134,3678
134,3683
134,3820
134,3894
134,4235
134,4238
134,4243
134,4249
134,4250
134,4262
134,4263
134,4265
134,4272
134,4274
134,4279
134,4305
134,4310
134,4316
134,4318
134,4323
134,4326
134,4586
134,4767
134,4794
134,5081
134,5609
134,5614
134,5620
134,5784
134,5785
134,5968
134,6087
134,6088
134,6167
134,6459
134,6462
134,6467
134,6468
134,6722
134,6733
134,6898
134,7103
134,7238
134,7254
134,7313
134,7643
134,7645
134,7648
134,7667
134,7685
134,7694
134,7695
134,7810
134,7855
134,7883
134,7904
134,8260
134,8287
135,914
136,3268
136,6523
137,3257
138,1354
139,4282
140,626
140,628
140,633
140,1533
140,1534
140,2152
140,2156
140,2166
140,2167
140,6357
140,7016
140,7200
140,7931
140,7955
140,8319
141,4273
141,4283
142,1382
142,3755
142,8323
143,3256
143,5035
144,335
144,401
144,2157
144,2172
144,2654
144,2665
144,3258
144,3745
144,3746
144,4200
144,5032
144,5034
144,6297
144,6298
144,6927
145,3266
146,1380
146,6616
147,1361
147,1372
147,6616
147,6617
148,1372
148,2303
148,4268
148,4278
148,4280
148,4287
148,4289
148,4293
148,6305
148,6610
148,6614
148,6617
148,6618
149,1379
151,202
151,250
151,774
151,1363
151,1932
151,2565
151,3801
151,5882
151,6285
151,6287
151,6288
151,6601
151,6916
151,7019
151,7425
151,7471
151,7472
151,7966
151,7967
153,3259
153,5038
153,6258
153,6517
154,5037
154,6650
155,4270
155,4285
155,4286
155,6250
155,7338
155,7640
156,4290
157,3742
158,4288
158,4296
158,7950
159,1355
159,1359
159,1367
160,809
160,3291
160,4291
160,4294
160,4297
160,4298
160,4301
160,4302
160,4308
160,4403
160,4868
160,7604
161,3269
161,7692
162,1392
162,5922
163,4300
163,5581
164,1370
164,1393
164,1989
165,3634
166,4292
166,6796
167,3738
167,5039
167,6572
168,4271
168,5109
168,5110
168,6143
169,3741
170,1813
170,1970
170,4281
170,4299
170,4306
170,6572
171,1371
171,5170
171,7108
172,4304
172,7580
173,3918
173,3924
173,3925
173,3929
173,3940
173,5740
173,6313
174,1365
174,1374
175,1385
176,3920
177,9
177,52
177,53
177,56
177,170
177,219
177,224
177,225
177,231
177,232
177,233
177,234
177,235
177,236
177,238
177,241
177,242
177,243
177,246
177,248
177,250
177,251
177,252
177,253
177,254
177,264
177,267
177,275
177,322
177,347
177,348
177,350
177,353
177,358
177,360
177,361
177,362
177,364
177,365
177,366
177,367
177,368
177,369
177,370
177,371
177,372
177,373
177,375
177,381
177,383
177,384
177,385
177,386
177,387
177,388
177,389
177,390
177,392
177,393
177,394
177,793
177,795
177,918
177,1163
177,1364
177,1368
177,1373
177,1376
177,1377
177,1383
177,1384
177,1390
177,1395
177,1397
177,1467
177,1540
177,1620
177,1788
177,1791
177,1865
177,2006
177,2390
177,2416
177,2555
177,2557
177,2558
177,2561
177,2565
177,2566
177,2567
177,2568
177,2569
177,2570
177,2571
177,2572
177,2573
177,2574
177,2575
177,2576
177,2577
177,2578
177,2579
177,2580
177,2581
177,2582
177,2583
177,2584
177,2585
177,2586
177,2587
177,2588
177,2589
177,2590
177,2591
177,2592
177,2593
177,2594
177,2595
177,2596
177,2597
177,2598
177,2599
177,2600
177,2601
177,2602
177,2603
177,2605
177,2606
177,2607
177,2608
177,2610
177,2611
177,2612
177,2613
177,2615
177,2616
177,2624
177,3867
177,4227
177,4282
177,4358
177,4793
177,4881
177,4886
177,5539
177,5540
177,5544
177,5545
177,5546
177,5547
177,5575
177,5721
177,5762
177,5763
177,5764
177,5864
177,5870
177,5890
177,5984
177,6100
177,6138
177,6190
177,6357
177,6469
177,6675
177,6768
177,6948
177,7262
177,7275
177,7438
177,7451
177,7453
177,7454
177,7455
177,7459
177,7609
177,7786
177,7787
177,7811
177,7812
177,8248
177,8319
178,4309
179,853
179,1346
179,1503
179,1508
179,2414
179,3993
179,4192
179,4207
179,4208
179,4212
179,4223
179,5108
179,5476
179,6133
179,6972
179,7014
179,7086
179,7475
179,7476
180,1343
180,3660
181,1375
182,1369
182,5458
182,5459
182,5460
182,5461
182,6124
183,1116
183,4307
184,5109
185,9
185,52
185,53
185,56
185,170
185,219
185,224
185,225
185,231
185,232
185,233
185,234
185,235
185,236
185,238
185,241
185,242
185,243
185,246
185,248
185,250
185,251
185,252
185,253
185,254
185,264
185,267
185,275
185,322
185,347
185,348
185,350
185,353
185,358
185,360
185,361
185,362
185,364
185,365
185,366
185,367
185,368
185,369
185,370
185,371
185,372
185,373
185,375
185,381
185,383
185,384
185,385
185,386
185,387
185,388
185,389
185,390
185,392
185,393
185,394
185,793
185,795
185,918
185,1163
185,1364
185,1368
185,1373
185,1376
185,1377
185,1383
185,1384
185,1390
185,1395
185,1397
185,1467
185,1540
185,1589
185,1593
185,1597
185,1598
185,1599
185,1600
185,1607
185,1620
185,1788
185,1791
185,1865
185,2006
185,2390
185,2416
185,2555
185,2557
185,2558
185,2561
185,2565
185,2566
185,2567
185,2568
185,2569
185,2570
185,2571
185,2572
185,2573
185,2574
185,2575
185,2576
185,2577
185,2578
185,2579
185,2580
185,2581
185,2582
185,2583
185,2584
185,2585
185,2586
185,2587
185,2588
185,2589
185,2590
185,2591
185,2592
185,2593
185,2594
185,2595
185,2596
185,2597
185,2598
185,2599
185,2600
185,2601
185,2602
185,2603
185,2605
185,2606
185,2607
185,2608
185,2610
185,2611
185,2612
185,2613
185,2615
185,2616
185,2624
185,3867
185,4227
185,4282
185,4358
185,4572
185,4573
185,4575
185,4576
185,4583
185,4584
185,4793
185,4881
185,4886
185,5539
185,5540
185,5544
185,5545
185,5546
185,5547
185,5575
185,5721
185,5762
185,5763
185,5764
185,5864
185,5870
185,5890
185,5984
185,6100
185,6138
185,6155
185,6190
185,6469
185,6768
185,7156
185,7262
185,7275
185,7386
185,7387
185,7388
185,7438
185,7451
185,7453
185,7454
185,7455
185,7459
185,7609
185,7663
185,7678
185,7786
185,7787
185,7811
185,7812
185,8248
186,1388
187,5036
188,594
188,1065
188,2651
188,2659
188,2667
188,2669
188,2716
188,2722
188,2723
188,2728
188,2729
188,2730
188,2734
188,2737
188,3806
188,3908
188,3921
188,5600
188,5722
188,5749
188,5750
188,5758
188,5879
188,5880
188,5896
188,6130
188,6235
188,6967
188,6968
188,6969
188,6979
188,6980
188,7000
188,7158
188,7460
188,7788
188,7953
188,8267
189,101
189,780
189,829
189,830
189,961
189,965
189,972
189,1933
189,2708
189,3752
189,3759
189,5028
189,5029
189,5030
189,5031
190,1205
190,3948
190,4577
190,7377
190,7408
190,7619
191,558
191,3961
192,391
192,396
192,403
192,461
192,908
192,1106
192,1122
192,1953
192,1988
192,2174
192,2183
192,2519
192,3945
192,3951
192,3954
192,3959
192,3960
192,3962
192,4137
192,4866
192,6101
192,6434
192,6692
192,6697
192,7006
192,7493
192,7509
192,7737
192,8296
193,3291
193,3293
193,3294
193,3295
193,3296
193,3297
193,3298
193,3299
193,3300
193,3301
193,3302
193,3303
193,3304
193,3309
193,3310
193,6760
194,3993
195,1381
196,910
196,6816
197,494
197,1194
197,3917
198,2765
198,3305
198,3306
198,3307
198,3308
198,3311
198,3312
198,3313
198,3314
198,3315
198,3316
198,3317
198,3319
198,3320
198,3324
198,4972
198,4980
198,5768
198,5769
198,5896
198,5986
198,6036
199,4201
199,4202
199,4206
199,5464
199,6103
199,6625
200,3935
200,4416
201,3939
201,3949
201,5073
202,1816
202,2384
202,3897
202,6102
202,6529
202,7641
203,3670
203,3709
203,5426
203,5427
203,5428
203,5429
203,5437
203,5621
203,5691
203,6025
204,202
204,250
204,319
204,913
204,939
204,1227
204,1342
204,1504
204,1526
204,1575
204,2339
204,3847
204,3919
204,4143
204,4464
204,4782
204,4902
204,5830
204,6178
204,6285
204,6288
204,6530
204,6925
204,7463
204,7472
204,7628
204,7966
204,7967
205,96
205,264
205,877
205,1010
205,1384
205,1547
205,1564
205,1712
205,1756
205,1897
205,2097
205,2375
205,2387
205,2390
205,2400
205,2410
205,2416
205,2417
205,2418
205,2762
205,3658
205,3936
205,3937
205,3942
205,3943
205,3965
205,4058
205,4128
205,4158
205,4171
205,4198
205,4344
205,4459
205,4473
205,4489
205,5011
205,5175
205,5176
205,5177
205,5251
205,5259
205,5472
205,5530
205,5531
205,5532
205,5533
205,5534
205,5535
205,5537
205,5538
205,5539
205,5540
205,5541
205,5544
205,5545
205,5546
205,5547
205,5548
205,5549
205,5550
205,5551
205,5552
205,5553
205,5554
205,5555
205,5556
205,5557
205,5558
205,5559
205,5566
205,5956
205,5957
205,6269
205,6355
205,6364
205,6391
205,6392
205,6561
205,6563
205,6564
205,6675
205,6676
205,6859
205,6935
205,6948
205,6949
205,7009
205,7036
205,7087
205,7211
205,7219
205,7290
205,7322
205,7449
205,7451
205,7453
205,7455
205,7456
205,7514
205,7523
205,7594
205,8251
205,8254
206,3922
207,4233
208,1439
209,1391
209,4693
209,5304
209,5339
210,3947
211,3932
212,3907
212,3914
212,3931
212,3933
212,3938
212,5293
212,7752
213,1378
214,3941
214,3946
215,1398
216,1389
216,4204
216,4211
216,4215
216,4216
216,4220
216,4226
216,4231
216,4239
216,6685
216,6686
216,6965
216,6970
216,7152
216,8247
216,8250
217,114
217,579
217,608
217,750
217,1239
217,1244
217,1386
217,1387
217,1396
217,1402
217,1403
217,1969
217,2401
217,2787
217,2788
217,2789
217,2791
217,2792
217,2793
217,2794
217,2795
217,2797
217,2798
217,2799
217,2800
217,2801
217,2804
217,2808
217,2809
217,2814
217,2820
217,2821
217,2823
217,2825
217,2826
217,2827
217,2828
217,2829
217,2831
217,2832
217,2833
217,2834
217,2835
217,2836
217,2837
217,2840
217,2848
217,3524
217,3526
217,3528
217,3529
217,3530
217,3531
217,3533
217,3534
217,3535
217,3536
217,3537
217,3538
217,3539
217,3540
217,3541
217,3543
217,3663
217,3956
217,4265
217,4399
217,4405
217,5121
217,5277
217,5441
217,5443
217,5681
217,5958
217,5985
217,5991
217,5992
217,5993
217,6101
217,7169
217,7180
217,7230
217,7427
217,7540
217,7564
217,7639
217,7807
217,7905
217,8291
217,8292
218,7836
219,3964
220,1406
221,3978
222,3974
222,4621
223,3985
224,2397
225,1401
226,1401
226,1744
226,3956
226,3970
226,5607
226,7090
226,7111
226,7119
226,7403
227,748
227,798
227,3944
227,4626
228,1394
228,6805
229,1395
230,1397
231,3971
231,5174
232,1400
233,5537
233,5538
233,5541
233,5956
234,327
234,717
234,969
234,1175
234,1363
234,1411
234,1447
234,3634
234,3826
234,3982
234,3989
234,4360
234,5581
234,5890
234,6013
234,6186
234,6301
234,6303
234,6453
234,6601
234,7289
234,7317
234,7917
235,4193
236,2432
236,2780
236,3952
236,3965
236,4380
236,6326
236,6361
236,6676
236,7088
236,7404
236,7942
237,1399
238,2161
238,2331
238,2426
238,2429
238,3362
238,3955
238,3957
238,3958
238,4357
238,6682
239,3969
239,6159
239,6359
239,6369
240,23
240,121
240,303
240,630
240,832
240,845
240,906
240,1276
240,1558
240,1757
240,2039
240,2453
240,2459
240,2463
240,2467
240,2532
240,2537
240,2662
240,2663
240,2667
240,2669
240,2678
240,2702
240,2705
240,2746
240,3950
240,3953
240,3963
240,4417
240,4424
240,4434
240,4669
240,5499
240,5516
240,5641
240,5645
240,5646
240,5652
240,5672
240,5673
240,5678
240,5689
240,5744
240,5888
240,6042
240,6264
240,6376
240,6402
240,6403
240,6409
240,6410
240,6443
240,6592
240,6593
240,6594
240,6596
240,6646
240,6704
240,6705
240,6841
240,7062
240,8324
241,3968
241,3973
241,5536
241,7056
241,7061
242,1408
243,1585
243,3972
243,7244
244,1407
244,5067
245,1426
246,2045
246,2051
246,2052
246,2055
246,2059
246,2060
246,2063
246,2064
246,2067
246,2068
246,2069
246,2072
246,2078
246,2079
246,2081
246,2083
246,2085
246,2087
246,2088
246,2089
246,2090
246,2092
246,2095
246,2099
246,2141
246,2142
246,2144
246,2146
246,2152
246,2154
246,2155
246,2157
246,2158
246,2160
246,2163
246,2166
246,2167
246,2170
246,2173
246,2174
246,2176
246,2177
246,2178
246,2179
246,2182
246,2184
246,2185
246,2194
246,2197
246,2200
246,2202
246,2204
246,2209
246,2211
246,2212
246,2216
246,2217
246,2220
246,2221
246,2222
246,2224
246,2225
246,2226
246,2228
246,2229
246,2230
246,2232
246,2235
246,2237
246,2243
246,2245
246,2246
246,2250
246,2252
246,2253
246,2254
246,2256
246,2264
246,2266
246,2267
246,2268
246,2275
246,2283
246,2766
246,2774
246,2786
246,5511
246,5512
246,6699
246,6703
246,6765
246,6903
246,6907
246,7173
246,7199
246,7248
246,7283
246,7320
246,7560
246,7860
246,7893
246,7894
246,7895
246,7896
246,7897
247,4225
248,2164
248,3665
249,3979
250,3982
251,3975
251,3977
251,3980
251,3984
251,4187
251,5856
251,6442
252,1410
253,3967
253,3983
254,3934
255,4353
256,4704
257,478
257,907
257,943
257,1424
257,1821
257,1995
257,3981
257,4232
257,5663
257,5879
257,6017
257,6072
257,6137
257,7167
257,7275
258,556
258,1357
258,2003
258,3966
258,3976
258,3986
258,4014
258,7306
258,7406
258,7407
259,2324
259,4096
259,4100
259,4104
259,4105
259,4107
259,4116
259,6230
259,6838
260,1404
260,1417
260,1427
260,1487
260,4196
260,4197
260,4239
261,2415
261,5438
262,719
262,748
262,798
262,1696
262,2472
262,3944
262,3959
262,3961
262,4136
262,4224
262,4626
262,7552
262,7738
263,4133
264,144
264,4136
265,1409
266,1412
266,4106
266,6267
266,6444
267,1405
267,7269
268,333
268,1424
268,5663
268,5879
269,4112
270,3981
270,4217
270,4222
270,5165
270,5167
270,5168
270,5169
270,5170
270,6072
270,7863
271,1016
272,1317
273,1618
273,3997
273,4000
273,6335
274,1423
274,1435
275,4126
276,1420
276,2636
276,2666
276,6860
277,1570
277,2137
277,2642
277,5265
277,6837
277,6859
277,7226
277,7544
278,1413
278,1415
278,1418
278,1419
278,1434
278,1616
278,2399
278,2403
278,2647
278,5656
278,5657
278,6105
278,6203
278,6204
278,6859
278,6860
278,7544
278,7839
279,926
279,1987
279,1988
279,1996
279,2408
279,2417
279,3395
279,3396
279,3397
279,3398
279,3399
279,3400
279,3401
279,3402
279,3403
279,3404
279,3405
279,3406
279,3414
279,3415
279,3416
279,5181
279,6054
279,6267
279,7242
280,4121
280,4959
280,6286
281,282
281,920
281,946
281,1025
281,1425
281,1428
281,1431
281,1440
281,2001
281,2005
281,2306
281,2404
281,2406
281,2407
281,2409
281,2411
281,2419
281,2420
281,2421
281,2444
281,2550
281,3603
281,3821
281,4218
281,4228
281,4229
281,4230
281,4232
281,4234
281,4236
281,5108
281,5734
281,5772
281,5773
281,5774
281,5825
281,5907
281,6142
281,6254
281,6255
281,6270
281,6271
281,6332
281,6390
281,6448
281,6870
281,8277
282,754
282,2649
282,2652
282,2660
282,4199
282,4214
282,6232
282,6248
282,6331
282,6353
282,6377
282,6378
282,7434
282,7931
283,1007
283,3994
283,4117
283,4129
283,4132
283,4137
284,3993
284,5459
285,3740
285,3987
285,4004
285,4778
285,6184
285,6285
285,6328
286,458
286,1126
286,1421
286,1429
286,1627
286,2412
286,2432
286,2433
286,4790
286,6240
287,253
287,1480
287,2569
287,6554
288,1929
288,3995
289,3989
290,5518
290,5704
290,5888
290,6445
290,7826
291,1430
291,3088
291,3091
291,3092
291,3093
291,3094
291,3098
291,3099
291,3100
291,3101
291,3102
291,3103
291,3104
291,3105
291,3106
291,3107
291,3108
291,3109
291,3110
291,3111
291,3112
291,3113
291,3114
291,3115
291,3116
291,3117
291,3118
291,3119
291,3120
291,3121
291,3122
291,3123
291,3124
291,3129
291,5568
291,5569
291,5692
291,5707
291,5723
291,5939
291,5940
291,5941
291,5942
291,5943
291,5944
291,5945
291,5946
291,5947
291,5948
291,5949
291,5950
291,5951
291,5952
291,5953
291,8164
291,8167
291,8168
291,8170
291,8171
291,8172
291,8173
291,8174
291,8176
292,1126
292,1282
292,3991
292,3992
292,5849
292,5877
292,6139
292,6245
292,6385
292,8322
293,1326
293,3996
293,4983
293,5999
293,6574
294,4001
295,1422
295,1648
295,2499
295,4328
295,4348
295,6169
295,6170
295,6233
295,6373
295,7780
295,7920
296,4012
297,2414
297,2422
297,4062
298,1579
298,1581
298,1587
298,1592
298,3723
298,5049
298,7635
299,1436
300,4019
300,6446
301,4002
301,6654
302,1065
302,1432
302,1437
302,1446
302,1595
302,1779
302,2413
302,3419
302,3422
302,3424
302,3425
302,3429
302,3430
302,3431
302,3432
302,3433
302,3434
302,3435
302,3436
302,3437
302,3438
302,3439
302,3440
302,3441
302,3652
302,4150
302,5382
302,5383
302,5384
302,5393
302,5394
302,5395
302,5396
302,5397
302,5398
302,5399
302,5400
